Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Square Meters
2178016,5,12/17/2020,20201221,476275,0,1575,7,EUR,Male,Ralf Holtzmann,Hof,BY,Freistaat Bayern,95001,Germany,Europe,6/4/1956,SV DVD Player M140 Gold,Southridge Video,Gold,$28.05 ,$60.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2178016,6,12/17/2020,20201221,476275,0,1643,7,EUR,Male,Ralf Holtzmann,Hof,BY,Freistaat Bayern,95001,Germany,Europe,6/4/1956,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2178016,7,12/17/2020,20201221,476275,0,1248,9,EUR,Male,Ralf Holtzmann,Hof,BY,Freistaat Bayern,95001,Germany,Europe,6/4/1956,Contoso Rechargeable Li-Ion Battery Pack E300 Black,Contoso,Black,$25.49 ,$49.99 ,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,0
2180000,1,12/19/2020,20201227,1233116,0,799,1,USD,Male,Jay Murillo,Fort Worth,TX,Texas,76102,United States,North America,7/22/2000,Contoso Leather Case - case for digital photo camera X20 White,Contoso,White,$13.22 ,$39.90 ,308,Computers Accessories,3,Computers,0
2180002,1,12/19/2020,20201227,577201,0,1694,2,EUR,Female,Antje Köhler,Würzburg,BY,Freistaat Bayern,97034,Germany,Europe,4/10/1993,SV Hand Games women M40 Black,Southridge Video,Black,$4.08 ,$8.88 ,701,Boxed Games,7,Games and Toys,0
2180002,2,12/19/2020,20201227,577201,0,98,9,EUR,Female,Antje Köhler,Würzburg,BY,Freistaat Bayern,97034,Germany,Europe,4/10/1993,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Silver,$55.18 ,$120.00 ,106,Bluetooth Headphones,1,Audio,0
2180002,3,12/19/2020,20201227,577201,0,1469,1,EUR,Female,Antje Köhler,Würzburg,BY,Freistaat Bayern,97034,Germany,Europe,4/10/1993,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,$91.97 ,$200.00 ,503,Touch Screen Phones,5,Cell phones,0
2180003,1,12/19/2020,20201222,360795,0,433,2,CAD,Male,Mark Hoffman,Faro,YT,Yukon,Y0B 1K0,Canada,North America,11/30/1994,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,$321.05 ,$969.00 ,303,Desktops,3,Computers,0
2180004,1,12/19/2020,20201224,575507,0,76,3,EUR,Female,Vanessa Ebersbacher,Bremen Kattenesch,HB,Freie Hansestadt Bremen,28277,Germany,Europe,1/28/1968,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Red,$17.45 ,$37.95 ,106,Bluetooth Headphones,1,Audio,0
2180007,1,12/19/2020,20201221,562147,0,1419,3,EUR,Female,Kristin Bach,List,SH,Schleswig-Holstein,25990,Germany,Europe,9/19/1946,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,$118.65 ,$258.00 ,503,Touch Screen Phones,5,Cell phones,0
2180007,2,12/19/2020,20201221,562147,0,450,3,EUR,Female,Kristin Bach,List,SH,Schleswig-Holstein,25990,Germany,Europe,9/19/1946,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,$304.48 ,$919.00 ,303,Desktops,3,Computers,0
2180007,3,12/19/2020,20201221,562147,0,1158,1,EUR,Female,Kristin Bach,List,SH,Schleswig-Holstein,25990,Germany,Europe,9/19/1946,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,Fabrikam,Black,$516.86 ,"$1,560.00 ",405,Camcorders,4,Cameras and camcorders,0
2180017,1,12/19/2020,20201225,1837395,0,58,5,USD,Male,David Moore,Philadelphia,PA,Pennsylvania,19108,United States,North America,10/12/1936,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,$79.53 ,$156.00 ,104,Recording Pen,1,Audio,0
2180017,2,12/19/2020,20201225,1837395,0,1610,6,USD,Male,David Moore,Philadelphia,PA,Pennsylvania,19108,United States,North America,10/12/1936,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,$96.08 ,$289.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2182000,1,12/21/2020,20201226,1340104,0,686,1,USD,Male,Robert Cronk,Anaheim,CA,California,92805,United States,North America,6/4/1977,Proseware Duplex Scanner M200 Grey,Proseware,Grey,$68.52 ,$149.00 ,306,"Printers, Scanners & Fax",3,Computers,0
2182005,1,12/21/2020,20201224,549312,0,1071,2,EUR,Male,Andreas Biermann,Kommen,RP,Rheinland-Pfalz,54472,Germany,Europe,3/18/1936,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Blue,$155.43 ,$338.00 ,402,Digital SLR Cameras,4,Cameras and camcorders,0
2182005,2,12/21/2020,20201224,549312,0,872,3,EUR,Male,Andreas Biermann,Kommen,RP,Rheinland-Pfalz,54472,Germany,Europe,3/18/1936,Contoso Wireless Laser Mouse E50 Silver,Contoso,Silver,$10.69 ,$20.96 ,308,Computers Accessories,3,Computers,0
2182006,1,12/21/2020,20201226,1713898,0,1799,5,USD,Male,Leo Poole,Browerville,MN,Minnesota,56438,United States,North America,12/12/1952,MGS RalliSport Challenge2009 E155,Tailspin Toys,Silver,$13.26 ,$26.00 ,702,Download Games,7,Games and Toys,0
2182008,1,12/21/2020,20201227,1395293,0,1101,1,USD,Male,Willard Johnson,Glide,OR,Oregon,97443,United States,North America,9/23/1947,"Contoso SLR Camera 35"" X358 Blue",Contoso,Blue,$188.19 ,$568.00 ,402,Digital SLR Cameras,4,Cameras and camcorders,0
2183007,1,12/22/2020,20201226,204149,0,545,3,CAD,Male,Jonathon Moore,Paris,ON,Ontario,N3L 1K7,Canada,North America,5/20/1943,Proseware Screen 125in X1609 Black,Proseware,Black,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,0
2184004,1,12/23/2020,20201229,446358,0,1485,2,EUR,Male,Michael Zweig,Untermarchtal,BW,Baden-Württemberg,89617,Germany,Europe,4/28/1940,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,0
2184004,2,12/23/2020,20201229,446358,0,371,2,EUR,Male,Michael Zweig,Untermarchtal,BW,Baden-Württemberg,89617,Germany,Europe,4/28/1940,Adventure Works Laptop16 M1601 White,Adventure Works,White,$275.46 ,$599.00 ,301,Laptops,3,Computers,0
2184008,1,12/23/2020,20201230,1575066,0,1687,4,USD,Male,Russell Smith,Crown Point,IN,Indiana,46307,United States,North America,3/28/1940,SV Hand Games men M30 Yellow,Southridge Video,Yellow,$3.16 ,$6.88 ,701,Boxed Games,7,Games and Toys,0
2184010,1,12/23/2020,20201227,1988069,0,104,3,USD,Female,Anabel Suárez,Guernsey,WY,Wyoming,82214,United States,North America,8/2/1982,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,$52.88 ,$115.00 ,106,Bluetooth Headphones,1,Audio,0
2184011,1,12/23/2020,20201225,85974,0,1696,1,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,SV Hand Games for Office worker L28 Black,Southridge Video,Black,$5.63 ,$16.99 ,701,Boxed Games,7,Games and Toys,0
2184011,2,12/23/2020,20201225,85974,0,1110,3,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,Fabrikam SLR Camera M146 Black,Fabrikam,Black,$138.88 ,$302.00 ,402,Digital SLR Cameras,4,Cameras and camcorders,0
2184011,3,12/23/2020,20201225,85974,0,1379,2,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,$10.58 ,$23.00 ,501,Home & Office Phones,5,Cell phones,0
2184011,4,12/23/2020,20201225,85974,0,116,2,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,"Adventure Works 20"" CRT TV E15 Silver",Adventure Works,Silver,$86.67 ,$169.99 ,201,Televisions,2,TV and Video,0
2184011,5,12/23/2020,20201225,85974,0,1710,7,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,MGS Age of Empires III: The Asian Dynasties M180,Tailspin Toys,Silver,$32.25 ,$70.13 ,702,Download Games,7,Games and Toys,0
2184011,6,12/23/2020,20201225,85974,0,375,2,AUD,Female,Poppy Egge,NUNGURNER,VIC,Victoria,3909,Australia,Australia,3/15/1970,Adventure Works Laptop15 M1501 Silver,Adventure Works,Silver,$321.44 ,$699.00 ,301,Laptops,3,Computers,0
2184014,1,12/23/2020,20201226,186894,0,1605,7,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,2/9/1948,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,$96.08 ,$289.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2184014,2,12/23/2020,20201226,186894,0,1706,4,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,2/9/1948,SV Hand Games women M40 Silver,Southridge Video,Silver,$4.08 ,$8.88 ,701,Boxed Games,7,Games and Toys,0
2184014,3,12/23/2020,20201226,186894,0,1675,4,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,2/9/1948,MGS Hand Games men M300 Red,Tailspin Toys,Red,$3.17 ,$6.89 ,701,Boxed Games,7,Games and Toys,0
2184014,4,12/23/2020,20201226,186894,0,1633,7,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,2/9/1948,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,$6.39 ,$13.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2184014,5,12/23/2020,20201226,186894,0,550,2,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,2/9/1948,Proseware Screen 80in E1010 Black,Proseware,Black,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,0
2185008,1,12/24/2020,20210101,1294953,0,2285,7,USD,Female,Carmen Barney,Quantico,VA,Virginia,22134,United States,North America,6/14/1968,Proseware Desk Lamp E0120 White,Proseware,White,$15.29 ,$29.99 ,806,Lamps,8,Home Appliances,0
2185008,2,12/24/2020,20210101,1294953,0,2070,1,USD,Female,Carmen Barney,Quantico,VA,Virginia,22134,United States,North America,6/14/1968,Contoso Microwave 1.0CuFt E0110 Grey,Contoso,Grey,$71.37 ,$139.99 ,803,Microwaves,8,Home Appliances,0
2185008,3,12/24/2020,20210101,1294953,0,435,2,USD,Female,Carmen Barney,Quantico,VA,Virginia,22134,United States,North America,6/14/1968,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,$137.63 ,$269.95 ,303,Desktops,3,Computers,0
2185008,4,12/24/2020,20210101,1294953,0,75,3,USD,Female,Carmen Barney,Quantico,VA,Virginia,22134,United States,North America,6/14/1968,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,$17.45 ,$37.95 ,106,Bluetooth Headphones,1,Audio,0
2185011,1,12/24/2020,20201231,940321,0,1677,3,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,MGS Hand Games for 12-16 boys E600 Red,Tailspin Toys,Red,$2.54 ,$4.99 ,701,Boxed Games,7,Games and Toys,0
2185011,2,12/24/2020,20201231,940321,0,1576,2,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,SV DVD Movies E100 Yellow,Southridge Video,Yellow,$6.62 ,$12.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2185011,3,12/24/2020,20201231,940321,0,439,3,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,$257.06 ,$559.00 ,303,Desktops,3,Computers,0
2185011,4,12/24/2020,20201231,940321,0,345,7,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Fabrikam Laptop15 M5000 White,Fabrikam,White,$321.44 ,$699.00 ,301,Laptops,3,Computers,0
2185013,1,12/24/2020,20201229,1984991,0,1491,6,USD,Male,Walter Wiley,Alexandria,VA,Virginia,22301,United States,North America,10/22/1974,The Phone Company Microsoft Windows Mobile M200 White,The Phone Company,White,$105.31 ,$229.00 ,504,Smart phones & PDAs,5,Cell phones,0
2185013,2,12/24/2020,20201229,1984991,0,1434,3,USD,Male,Walter Wiley,Alexandria,VA,Virginia,22301,United States,North America,10/22/1974,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,$123.24 ,$268.00 ,503,Touch Screen Phones,5,Cell phones,0
2185013,3,12/24/2020,20201229,1984991,0,1462,7,USD,Male,Walter Wiley,Alexandria,VA,Virginia,22301,United States,North America,10/22/1974,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,$123.24 ,$268.00 ,503,Touch Screen Phones,5,Cell phones,0
2185014,1,12/24/2020,20210101,352719,0,2489,1,CAD,Male,Austin Paras,Digby,NS,Nova Scotia,B0V 1A0,Canada,North America,7/9/1950,Contoso Rubberized Skin BlackBerry E100 Silver,Contoso,Silver,$7.64 ,$14.99 ,505,Cell phones Accessories,5,Cell phones,0
2185017,1,12/24/2020,20201226,1831518,0,437,2,USD,Male,David Howell,Grand Forks Air Base,MN,Minnesota,58228,United States,North America,6/19/1950,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,$254.86 ,$499.90 ,303,Desktops,3,Computers,0
2185017,2,12/24/2020,20201226,1831518,0,1458,4,USD,Male,David Howell,Grand Forks Air Base,MN,Minnesota,58228,United States,North America,6/19/1950,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,$91.97 ,$200.00 ,503,Touch Screen Phones,5,Cell phones,0
2185020,1,12/24/2020,20201230,333846,0,1598,7,CAD,Male,Jayson Stone,Montreal,QC,Quebec,H9R 3J4,Canada,North America,2/6/1993,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2185020,2,12/24/2020,20201230,333846,0,190,1,CAD,Male,Jayson Stone,Montreal,QC,Quebec,H9R 3J4,Canada,North America,2/6/1993,SV 8xDVD E130 Silver,Southridge Video,Silver,$29.01 ,$56.90 ,202,VCD & DVD,2,TV and Video,0
2185021,1,12/24/2020,20201230,1138520,0,2103,3,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,$258.99 ,$508.00 ,804,Water Heaters,8,Home Appliances,0
2186000,1,12/25/2020,20201230,1282801,0,1004,1,USD,Female,Cassandra Garzon,Baton Rouge,LA,Louisiana,70806,United States,North America,4/22/1990,A. Datum All in One Digital Camera M200 Orange,A. Datum,Orange,$86.45 ,$188.00 ,401,Digital Cameras,4,Cameras and camcorders,0
2186000,2,12/25/2020,20201230,1282801,0,2498,1,USD,Female,Cassandra Garzon,Baton Rouge,LA,Louisiana,70806,United States,North America,4/22/1990,Contoso Phone Tough Skin Case E140 Black,Contoso,Black,$12.09 ,$23.72 ,505,Cell phones Accessories,5,Cell phones,0
2186000,3,12/25/2020,20201230,1282801,0,1170,1,USD,Female,Cassandra Garzon,Baton Rouge,LA,Louisiana,70806,United States,North America,4/22/1990,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,Fabrikam,White,$291.09 ,$633.00 ,405,Camcorders,4,Cameras and camcorders,0
2186002,1,12/25/2020,20201226,551036,0,1969,3,EUR,Male,Stephan Rothstein,Lütjenwestedt,SH,Schleswig-Holstein,25585,Germany,Europe,7/10/1953,Litware Refrigerator 24.7CuFt X980 Grey,Litware,Grey,"$1,060.22 ","$3,199.99 ",802,Refrigerators,8,Home Appliances,0
2186002,2,12/25/2020,20201226,551036,0,1224,2,EUR,Male,Stephan Rothstein,Lütjenwestedt,SH,Schleswig-Holstein,25585,Germany,Europe,7/10/1953,Fabrikam Trendsetter 1'' 25mm X400 Black,Fabrikam,Black,$341.26 ,"$1,030.00 ",405,Camcorders,4,Cameras and camcorders,0
2186007,1,12/25/2020,20201229,429686,0,439,1,EUR,Male,Kevin Moench,Stoetze,NI,Niedersachsen,29597,Germany,Europe,1/14/1967,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,$257.06 ,$559.00 ,303,Desktops,3,Computers,0
2186007,2,12/25/2020,20201229,429686,0,1679,2,EUR,Male,Kevin Moench,Stoetze,NI,Niedersachsen,29597,Germany,Europe,1/14/1967,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,$2.80 ,$5.50 ,701,Boxed Games,7,Games and Toys,0
2186007,3,12/25/2020,20201229,429686,0,451,2,EUR,Male,Kevin Moench,Stoetze,NI,Niedersachsen,29597,Germany,Europe,1/14/1967,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,$257.06 ,$559.00 ,303,Desktops,3,Computers,0
2186007,4,12/25/2020,20201229,429686,0,2011,1,EUR,Male,Kevin Moench,Stoetze,NI,Niedersachsen,29597,Germany,Europe,1/14/1967,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,$50.98 ,$99.99 ,803,Microwaves,8,Home Appliances,0
2186012,1,12/25/2020,20201230,1492176,0,977,5,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,11/11/1993,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,Pink,$88.79 ,$268.00 ,401,Digital Cameras,4,Cameras and camcorders,0
2186012,2,12/25/2020,20201230,1492176,0,62,1,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,11/11/1993,WWI 2GB Spy Video Recorder Pen M300 White,Wide World Importers,White,$83.24 ,$181.00 ,104,Recording Pen,1,Audio,0
2187002,1,12/26/2020,20201229,1635172,0,665,4,USD,Male,Charles Jenkins,Englewood,CO,Colorado,80112,United States,North America,7/10/1937,Proseware Photo Inkjet Printer E290 Black,Proseware,Black,$52.00 ,$102.00 ,306,"Printers, Scanners & Fax",3,Computers,0
2187002,2,12/26/2020,20201229,1635172,0,2423,3,USD,Male,Charles Jenkins,Englewood,CO,Colorado,80112,United States,North America,7/10/1937,Litware Tower Fan E501 Black,Litware,Black,$20.39 ,$39.99 ,808,Fans,8,Home Appliances,0
2187002,3,12/26/2020,20201229,1635172,0,1650,7,USD,Male,Charles Jenkins,Englewood,CO,Colorado,80112,United States,North America,7/10/1937,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,$96.08 ,$289.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2187002,4,12/26/2020,20201229,1635172,0,1594,1,USD,Male,Charles Jenkins,Englewood,CO,Colorado,80112,United States,North America,7/10/1937,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,$9.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2187006,1,12/26/2020,20201228,96331,0,1647,2,AUD,Male,Jai Blomfield,BOORCAN,VIC,Victoria,3265,Australia,Australia,3/30/1949,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,$82.77 ,$179.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2187006,2,12/26/2020,20201228,96331,0,444,2,AUD,Male,Jai Blomfield,BOORCAN,VIC,Victoria,3265,Australia,Australia,3/30/1949,WWI Desktop PC2.33 X2330 Black,Wide World Importers,Black,$304.48 ,$919.00 ,303,Desktops,3,Computers,0
2187008,1,12/26/2020,20201230,1934470,0,443,1,USD,Female,Ratka Jankovic,Brighton,NY,New York,14623,United States,North America,9/24/1983,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,$160.49 ,$349.00 ,303,Desktops,3,Computers,0
2187008,2,12/26/2020,20201230,1934470,0,2087,7,USD,Female,Ratka Jankovic,Brighton,NY,New York,14623,United States,North America,9/24/1983,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,$363.75 ,$791.00 ,804,Water Heaters,8,Home Appliances,0
2187008,3,12/26/2020,20201230,1934470,0,1353,8,USD,Female,Ratka Jankovic,Brighton,NY,New York,14623,United States,North America,9/24/1983,Contoso KSU-less key system M38 White,Contoso,White,$12.41 ,$26.99 ,501,Home & Office Phones,5,Cell phones,0
2187009,1,12/26/2020,20210101,2004284,0,88,1,USD,Female,Adina Lindholm,Twin Falls,ID,Idaho,83301,United States,North America,2/14/1984,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,$49.69 ,$149.99 ,106,Bluetooth Headphones,1,Audio,0
2187011,1,12/26/2020,20201230,1414525,0,1660,7,USD,Female,Nell Doyle,Jackson,MS,Mississippi,39201,United States,North America,7/16/1960,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,$96.08 ,$289.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
2187011,2,12/26/2020,20201230,1414525,0,179,7,USD,Female,Nell Doyle,Jackson,MS,Mississippi,39201,United States,North America,7/16/1960,SV 16xDVD M300 Silver,Southridge Video,Silver,$54.72 ,$119.00 ,202,VCD & DVD,2,TV and Video,0
2187011,3,12/26/2020,20201230,1414525,0,1307,1,USD,Female,Nell Doyle,Jackson,MS,Mississippi,39201,United States,North America,7/16/1960,Contoso Lens Adapter M450 Grey,Contoso,Grey,$31.27 ,$68.00 ,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,0
2187015,1,12/26/2020,20201229,1996029,0,1333,3,USD,Male,Zbynek David,Manhattan,NY,New York,10016,United States,North America,11/3/1973,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Black,$15.17 ,$32.99 ,501,Home & Office Phones,5,Cell phones,0
2187015,2,12/26/2020,20201229,1996029,0,454,2,USD,Male,Zbynek David,Manhattan,NY,New York,10016,United States,North America,11/3/1973,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,Brown,$137.60 ,$269.90 ,303,Desktops,3,Computers,0
2187015,3,12/26/2020,20201229,1996029,0,1464,3,USD,Male,Zbynek David,Manhattan,NY,New York,10016,United States,North America,11/3/1973,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,Contoso,Black,$118.65 ,$258.00 ,503,Touch Screen Phones,5,Cell phones,0
2187020,1,12/26/2020,20201230,1885023,0,513,2,USD,Female,Lauren Forsythe,Warren,MI,Michigan,48093,United States,North America,10/26/1984,Adventure Works LCD15 E100 White,Adventure Works,White,$50.47 ,$99.00 ,304,Monitors,3,Computers,0
